"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86c8a5pjk","5cd132g0bd","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Wszędzie otarcia]","[Ramka Matrycy]","","","[2026.01.19 - SZWECJA]",""
"86byx8dex","CBXNQQ2","[dell latitude 5590]","Magazyn","[QWERTY PL]","","i5","8250U","","8","BRAK","","[Dotyk, Zbita]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86c8ad8a1","5CD94457MW","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2026.02.09 - FRANCJA SISO]",""
"86c8adc91","5CD94457L6","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Wielkie poświaty, Zwykłe ryski / otarcia]","[Palmrest]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8adera","5CD94457MH","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.02.09 - FRANCJA SISO]",""
"86c8auwgq","5CD105Q875","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","[Klapa X]","","","[2026.01.19 - SZWECJA]",""
"86c8auxaa","5CD132G0FP","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8av0p7","5CD132G030","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8av4h4","5CD132G07K","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Wszędzie otarcia]","[Ramka Matrycy]","","","[2026.01.19 - SZWECJA]",""
"86c8avjxh","5CD132G0D2","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8avmn2","5cd132g044","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest, Ramka Matrycy]","","","[2026.01.19 - SZWECJA]",""
"86c8avnxk","5CD94457PM","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia]","[Ramka Matrycy]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8avt0g","5CD94457LV","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8avtgf","5CD0168VPF","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8avtz8","5cd132g08C","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8aw0pq","5CD132G09Y","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8aw1u5","5CD132G05D","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8aw2kz","5CD132G029","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Mikro otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8aw4jg","5CD132G02P","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2026.01.19 - SZWECJA]",""
"86c8aw8w9","5cd1379jyp","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8aw9ka","5cd105q88y","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Problem]","","pionowa linia
","","[2026.01.19 - SZWECJA]",""
"86c8awtx4","5CD94457QX","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8awvg6","5CD94457NR","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c4q6anj","jpbn6s2","[dell latitude 5590]","Magazyn","[Francuska]","","i7","8650U","","8","BRAK","1920 x 1080","[Bez wad]","[Spód X, Bateria brak]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86bwzza8n","9bxhqv2","[dell latitude 5580]","Magazyn","[Niekompletna]","[]","i7","7600U","","8","BRAK","1920 x 1080","[Bez wad]","[Spód X, Bateria brak, Palmrest]","","","[Mix - przed 11.2023]",""
"86byvfg0p","5c3jhr2","[dell latitude 5590]","Magazyn","[Pionowy Enter ISO / EU, Francuska]","[]","i7","8650U","INTEL","16","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86c8ayeb7","J71ZVT2","[dell latitude 5590]","Magazyn","[Francuska]","","i7","8650U","","8","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X, Palmrest]","","","[nowe znalezione 2026]",""
"86byvfgty","46VW6Y2","[dell latitude 5590]","Magazyn","[Francuska]","[]","i7","8650U","INTEL","32","512","1920 x 1080","[Mikro otarcia]","[]","","","[Mix - przed 11.2023]",""
"86c8az8b1","HXVNPV2","[dell latitude 5590]","Magazyn","[Francuska]","","i7","8650U","","16","512","1920 x 1080","[Mikro otarcia]","[Bateria brak]","","","[nowe znalezione 2026]",""
"86c8b18h6","5CD94457RB","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8b1f5a","5CD94457Nm","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8b1fge","5CD94457KK","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[USB ]","","","[2026.02.09 - FRANCJA SISO]",""
"86bznvd61","1q2csf2","[dell latitude e5570]","Magazyn","[Francuska]","","i7","6820HQ","Radeon R7 M370","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak, Zawiasy ]","","","[od 1.07.2024 wprowadzone]",""
"86c8b2e62","2q895s2","[dell latitude 5590]","Magazyn","[Francuska]","[Nowy palmrest]","i5","8350U","","8","256","1920 x 1080","[Nowa]","","","","[nowe znalezione 2026]",""
"86byq4c34","81047S2","[dell latitude 5590]","Magazyn","[QWERTY PL]","[Ok]","i5","8250U","Intel","16","BRAK","1920 x 1080","[Bez wad]","","","","[05.04.24 - Motor City Computer]",""
"86bzqa2e7","2f4vwf2","[dell latitude e5570]","Magazyn","[Malowana QWERTY PL]","[Klapa pomalowana]","i7","6820HQ","R7 M370","8","512","1920 x 1080","[Mikro otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bytu9a5","g70v6y2","[dell latitude 5590]","Magazyn","[Francuska]","[]","i7","8650U","INTEL","32","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[Mix - przed 11.2023]",""
"86bwhudy8","7VHWVT2","[dell latitude 5590]","Magazyn","[Francuska]","[]","i7","8650U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[20.11.23 ATF Francja 239239 -]",""
"86c8brh1r","1G0KWF2","[dell latitude 5590]","Magazyn","","","i5","7440HQ","","8","BRAK","","[Dotyk, Problem]","[Spód X, Bateria brak]","MRUGA MATRYCA
","","[nowe znalezione 2026]",""
"86bytq6z1","4cdv1x2","[dell latitude 5590]","Magazyn","[Francuska]","[]","i7","8650U","INTEL","16","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X, Bateria brak]","","","[Mix - przed 11.2023]",""
"86c8brkpz","5CD94457R7","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8brkte","5CD94457RQ","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8brmk3","5cd94457PD","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86bytu7p9","cn40rv2","[dell latitude 5590]","Magazyn","[Francuska]","[]","i7","8650U","INTEL","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[Mix - przed 11.2023]",""
"86c6zrqum","fpxynn2","[dell latitude 5580]","Magazyn","[QWERTY PL]","","i5","7300U","","8","128","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c8kk9t0","5cg7505vb6","[hp elitebook 840 g3]","","","","","","","","","","","","","","[nowe znalezione 2026]",""
"86c8knbjp","dt29lh2","[dell latitude 5580]","Magazyn","[QWERTY PL]","","i5","7200U","","16","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Spód X, Bateria brak]","DOTYK - X ???
","","[nowe znalezione 2026]",""
"86c8brznm","5CD94457NP","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8brzv7","5CD94457QZ","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8bt01u","5CD94457N3","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8bt73r","5cd132g070","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bt7rm","5cd132g02j","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bt8rk","5CD132G04B","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Mikro otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bt9b7","5CD132G067","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Mikro otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bta2x","5CD132G02H","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8btdr3","5CD105Q886","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bthm1","5CD94457PK","[hp probook 440 g6]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Spód X, Palmrest]","","","[2026.02.09 - FRANCJA SISO]",""
"86c4q5tu6","2n0hhr2","[dell latitude 5590]","Magazyn","[Francuska]","","i7","8650U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","","EXC
","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c8btk99","5CD1288MPM","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8btkm8","5CD132G01T","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8btmer","5CD132G07S","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c6ztaew","ht6nfh2","[dell latitude 5580]","Magazyn","[QWERTY PL]","","i5","7300U","","8","128","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6zt8yg","2xqbmh2","[dell latitude 5580]","Magazyn","[QWERTY PL]","","i5","7300U","","16","128","1920 x 1080","","[Bateria X]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c70qkx6","j8p1qh2","[dell latitude 5580]","Magazyn","[QWERTY PL]","","i5","7300U","","16","128","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c8bu5zh","5CD132G0FK","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bu630","5CD132G068","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c71znz5","6l900n2","[dell latitude 5580]","Magazyn","[Francuska]","[Nowy palmrest]","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c70qmhe","8sn00n2","[dell latitude 5580]","Magazyn","[Francuska]","","i5","7300U","","8","128","1920 x 1080","[Wszędzie otarcia]","[Bateria X]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c8buv2k","5CD132G02Y","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8buvhm","5CD132G0BM","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8buvx0","5CD132G02D","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bvwem","5cd1301dd1","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bvwk2","5cd105q88h","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bvwrv","5cd132g04q","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bvwxy","5cd132g09h","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bvyk1","5cd132g0bq","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bvyv8","5cd132g08k","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bvz44","5cd105q894","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bvz9f","5cd132g0f2","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bvzp8","5cd132g03g","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2026.01.19 - SZWECJA]",""
"86c8bwm08","5CD132G04T","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Bez wad]","","","","[2026.01.19 - SZWECJA]",""
"86c8bwm4m","5CD132G0DJ","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bwmb5","5CD132G0D7","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bwmfa","5CD132G036","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2026.01.19 - SZWECJA]",""
"86c8bwnhw","5CD132G0FJ","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bwnnu","5cd132g075","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bx09f","5cd105q890","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bx0q9","5cd105q88g","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Bez wad]","","","","[2026.01.19 - SZWECJA]",""
"86c8bx1hm","5cd105q87k","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.01.19 - SZWECJA]",""
"86c8bx22y","5cd132g09l","[hp probook 640 g8]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","1135G7","","8","256","","[Bez wad]","","","","[2026.01.19 - SZWECJA]",""
"86c8c0f5z","5CD107KB1D","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c0jce","5CD207KB03","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c0jxv","5CD207KBC0","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c0mab","5CD207KBF6","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c0mnw","5CD2076WRH","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c0pfw","5CD207KB42","[hp probook 450 g8]","Przyjęcie","[QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c0q5n","5CD207KBC2","[hp probook 450 g8]","Przyjęcie","[QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c0rag","5CD207KBDQ","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c2ezu","5CD2076WLR","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c2frb","5CD2076WKX","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c2gua","5CD2076WCQ","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c2ht1","5CD2076WWL","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8c2jzn","5CD2076RV","[hp probook 450 g8]","Przyjęcie","[QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8d265v","C02CGCXUMD6N","[apple macbook pro a2141]","Przyjęcie","[Pionowy Enter ISO / EU]","[Wgniotka / Odstaje]","","","","16","1000","","[Zwykłe ryski / otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d286y","C02FD3S2MD6T","[apple macbook pro a2141]","Przyjęcie","[Krótki Enter ANSI / US]","[]","i9","9880H","","32","1000","","[Zwykłe ryski / otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d28en","C02ZNF1BMD6N","[apple macbook pro a2141]","Przyjęcie","[Pionowy Enter ISO / EU]","[Pęknięcie / Uszczerbek]","","","","16","1000","","[Wszędzie otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d29pb","C02DT3ZGMD6T","[apple macbook pro a2141]","Przyjęcie","[Krótki Enter ANSI / US]","[Wgniotka / Odstaje]","i9","9880H","","32","1000","","[Zwykłe ryski / otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d29tg","5CD2076WCK","[hp probook 450 g8]","Przyjęcie","[QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[Zawiasy ]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8d29zd","C02G20JVMD6T","[apple macbook pro a2141]","Przyjęcie","[Krótki Enter ANSI / US]","[Wgniotka / Odstaje]","i9","9880H","","32","1000","","[Wszędzie otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d2a85","C02G20JKMD6T","[apple macbook pro a2141]","Przyjęcie","[Krótki Enter ANSI / US]","[Wgniotka / Odstaje]","i9","9880H","","32","1000","","[Wszędzie otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d2aee","5CD2076WP6","[hp probook 450 g8]","Przyjęcie","[QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8d2ag4","5CD207KB3B","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8d2b9b","5CD2076WZD","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8d2bb9","5CD1076WY3","[hp probook 450 g8]","Przyjęcie","[Niekompletna, QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8d2bdc","5CD2076WZW","[hp probook 450 g8]","Przyjęcie","[QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8d2bf2","5CD2076X0F","[hp probook 450 g8]","Przyjęcie","[QWERTY PL]","","i5","1135g7","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.02.09 - FRANCJA SISO]",""
"86c8d2czk","C02DT3Y9MD6T","[apple macbook pro a2141]","Przyjęcie","[Krótki Enter ANSI / US]","[]","i9","9880H","","32","1000","","[Wszędzie otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d2d70","C02FJ2Q5MD6T","[apple macbook pro a2141]","Pojedyncze","[Krótki Enter ANSI / US]","[Wgniotka / Odstaje]","i9","9880H","","32","1000","","[Zwykłe ryski / otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d2dnp","C02DK0NTMD6T","[apple macbook pro a2141]","Przyjęcie","[Krótki Enter ANSI / US]","[]","i9","9880H","","32","1000","","[Zwykłe ryski / otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d2nmc","C02F90G2MD6T","[apple macbook pro a2141]","Przyjęcie","[Krótki Enter ANSI / US]","[]","i9","9880H","","32","1000","","[Zwykłe ryski / otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d2tra","C02ZX2PUMD6Q","[apple macbook pro a2141]","Przyjęcie","[Pionowy Enter ISO / EU]","[]","","","","16","1000","","[Zwykłe ryski / otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d2vd0","C02C85D1MD6T","[apple macbook pro a2141]","Przyjęcie","[Krótki Enter ANSI / US]","[]","i9","9880H","","32","1000","","[Zbita]","[Klapa X]","","","[2026.02.19 - FRANCJA APPLE]",""
"86c8d2w4g","C02G20JHMD6T","[apple macbook pro a2141]","Przyjęcie","[Krótki Enter ANSI / US]","[Wgniotka / Odstaje]","i9","9880H","","32","1000","","[Wszędzie otarcia]","","","","[2026.02.19 - FRANCJA APPLE]",""
