"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86c6x6h7d","5cg6121cvd","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x6k6g","5cg8050k5q","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x6mf8","5cg74313vm","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x70dt","5CG8042PP5","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x74t7","5CG8042Q8R","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Spód X, Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x793k","5CG8351JT8","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x7dbj","5CG8042Q90","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x8v37","5CG8042PHY","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Klapa X, Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x8zrf","5CG8151L23","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x9ajd","5CG8042QKN","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x9fcc","5CG8050KPL","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x9qmx","5CG8042Q7H","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x9tnf","5CG8351JJG","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x9vdw","5CG743147D","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","12","256","","[]","[Klapa X, Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x9xq9","5CG6301896","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6x9zkp","5CG83511QS","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xa2a0","5CG8042PRH","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest, Ramka Matrycy]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xa5g4","5CG83511KC","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xaktq","5CG8351HJF","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xaqx5","5CG8351J8Y","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xbcxt","5CG8042QNM","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xbdxp","5CG74000RG","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[Spód X]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xbpp5","5CG74313X2","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[Zwykłe poświatki]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xbr04","5CG74313S9","[hp probook 650 g2]","Sklep","[QWERTY PL]","","i5","6200U","","16","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xbtmx","5CG6301864","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xbuvm","5CG8050K33","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[Klapa X]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xbvwh","5CG63018BR","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xc27r","5CG8043NGC","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xc379","5CG8350VYP","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xc442","5cg7400gp","[hp probook 640 g2]","Serwis","[QWERTY PL]","","i5","6200U","","8","BRAK","","[]","[Palmrest, Hasło Bios]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xc66d","5CG7400GZJ","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xc6p2","5CG8151JMD","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xcjnc","5CG8351H7T","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xckh8","5CG6121CTT","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xcnv1","5CG8351H7X","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xcw5g","5CG8042PHJ","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xcxcy","5CG8042PH0","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xdv0v","5CG8151L8N","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xdvp8","5CG8042PFQ","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xe24m","5cg74313zb","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xe3cc","5CG8351J0L","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xe8cn","5CG83511FJ","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xe9ej","5CG83511S9","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xeadw","5CG6121CVL","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xebkx","5CG8042Q70","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[Zwykłe poświatki]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xecut","5CG630189M","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[Klapa X, Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xepg6","5CG8042Q2X","[hp probook 650 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xrka7","5cg8042v3d","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xrkcu","5CG8043NFM","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xrkjj","5CG7415KHG","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Nie włącza się]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xrpr2","5CG7190MLB","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xrpy8","5CG7415KKK","[hp probook 640 g2]","Serwis","","","","","","","","","","[Nie włącza się]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xrxh0","5CG8043NJJ","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xryp2","5CG7400GPZ","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xt0b2","5CG8043P2X","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","16","256","","","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xt25g","5CG8043MYH","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xt2pq","5CG8042VL0","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xt2ye","5CG7400GNT","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xt4km","5CG8043MZS","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xt5tw","5CG8043P3W","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xt6q6","5CG7400GRF","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","16","256","","[Zwykłe poświatki]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xt7nv","5CG8151JRX","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xt88q","5CG7415K07","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xuyma","5CG7415KF0","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xuz5u","5CG8151JPY","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","16","256","","[Zwykłe poświatki]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xv113","5cg7415jy3","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xv4qj","5CG7415KFM","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","16","256","","[]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xv69b","5CG8043NYD","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xv8bt","5CG8151JV6","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","16","256","","[Zwykłe poświatki]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xvk67","5CG7415K3C","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","16","256","","[]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xvpyx","5CG7400GTP","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Klapa X, Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xw981","5CG8043NN8","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xwepu","5CG8050V96","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xyt94","5cg7400h71","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Wielkie poświaty]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xyuhc","5cg8350vsq","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xyvrc","5cg7400gcm","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","8","256","","[Zwykłe poświatki]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xyx4y","5cg8043ntz","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","16","256","","[]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xz4m5","5cg7415kj5","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xz9zk","5cg8043nwl","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6xzpa1","5cg72326sm","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","16","256","","[Zwykłe poświatki]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y158r","5cg8151jmn","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Zwykłe poświatki]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y1dt9","5cg8043mls","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y1e71","5cg8151jmh","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y2j8b","5CG8151JS4","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y2m8r","5CG8151TTG","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y2mn0","5CG8151TST","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y2yqd","5CG8043MX3","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y30m1","5CG8043NHR","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y3751","5CG8043NZR","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y3ack","5CG8043NBC","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6300U","","16","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6y3dqu","5CG8043NM6","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6yvvxx","5CG72326NG","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[Palmrest]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6yvw20","5CG8151JLV","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6yvx6d","5CG7415KCW","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6yvxc0","5CG7400GQW","[hp probook 640 g2]","Przyjęcie","[QWERTY PL]","","i5","6200U","","16","256","","[]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z55cv","csqxgl3","[dell latitude 5520]","Przyjęcie","[Francuska]","","i5","1135G7","","8","256","1920 x 1080","","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6yw9ae","5cg9334ylv","[hp elitebook 745 g5]","Przyjęcie","","","","","","","","","","","","","[2025.10.18 - ALMERE]",""
"86c6yw9he","5cg8417q50","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6yw9ka","5cg8417jjq","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6yw9m5","5cg8414xsk","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6yw9ny","5cg8417qf4","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywcf9","5CG8417NNY","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywctw","5CG8494KKN","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywdu1","5CG93350Q8","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","","","","","[2025.10.18 - ALMERE]",""
"86c6ywdy1","5CG8414PJS","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywe2u","5CG8417QJD","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywe90","5CG8494JP8","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","[Klapa X]","","","[2025.10.18 - ALMERE]",""
"86c6ywec5","5CG8417PHJ","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywj2z","5CG8418TM0","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywj5t","5CG8417PL9","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywjn8","5CG8494L4G","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","","","","","[2025.10.18 - ALMERE]",""
"86c6ywjpv","5CG8417PMF","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","","","","","[2025.10.18 - ALMERE]",""
"86c6ywktk","5CG8417RDZ","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywkxa","5CG8417R9X","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywmbb","5CG8494JSJ","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe poświatki]","","","","[2025.10.18 - ALMERE]",""
"86c6ywpjp","5CG8494JGK","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","","","","","[2025.10.18 - ALMERE]",""
"86c6ywpnq","5CG8417M3N","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","","","","","[2025.10.18 - ALMERE]",""
"86c6ywpuu","5CG8494LG8","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","","","","","[2025.10.18 - ALMERE]",""
"86c6ywq3x","5CG9334WP0","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","","","","","[2025.10.18 - ALMERE]",""
"86c6ywq5z","5CG8417HYX","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","","","","","[2025.10.18 - ALMERE]",""
"86c6z2tpt","5cg03545mc","[hp elitebook 840 g6]","Gotowe do wysyłki","[Pionowy Enter ISO / EU]","","i5","8365U","","8","256","1920 x 1080","[Mikro otarcia]","","","","[2025.11.27 - siso FRANCJA defekt]",""
"86c6z2vd6","5cg020224k","[hp elitebook 840 g6]","Gotowe do wysyłki","[Pionowy Enter ISO / EU]","","i5","8365U","","8","BRAK","","[Bez wad]","","","","[2025.11.27 - siso FRANCJA defekt]",""
"86c6z2yur","5cg0183c05","[hp elitebook 840 g6]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","[Zbita]","","","","[2025.11.27 - siso FRANCJA defekt]",""
"86c6z2zk1","5cg01831vl","[hp elitebook 840 g6]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","[Zbita]","","","","[2025.11.27 - siso FRANCJA defekt]",""
"86c6z47ga","5cg0337hr3","[hp elitebook 840 g6]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","8365U","","8","BRAK","","[]","","","","[2025.11.27 - siso FRANCJA defekt]",""
"86c6z4jjt","5CG0183060","[hp elitebook 840 g6]","Gotowe do wysyłki","[Pionowy Enter ISO / EU, Francuska]","[Klapa pomalowana]","i5","8365U","","8","256","1920 x 1080","[Bez wad]","","","","[2025.11.27 - siso FRANCJA defekt]",""
"86c6z4x71","PF15HRXF","[lenovo thinkpad t470]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.11.27 - siso FRANCJA defekt]",""
"86c6z5gh9","D9Q0GG3","[dell latitude 5520]","Przyjęcie","[Francuska]","","i5","1135G7","","16","256","1920 x 1080","","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z5rga","3HJY0B3","[dell latitude 5520]","Przyjęcie","[Francuska]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z5ufb","2TQXGL3","[dell latitude 5520]","Serwis","","","","","","","","","[Zbita]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z5vz0","GYPXGL3","[dell latitude 5520]","Serwis","","","","","","","","","[]","[Nie włącza się]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z5yzd","8FX7ML3","[dell latitude 5520]","Przyjęcie","[Francuska]","","i5","1135G7","","8","","","","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z61fh","1FNXGL3","[dell latitude 5520]","Przyjęcie","[Francuska]","","i5","1135G7","","8","","","[Zbita]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z640r","D1ZHSG3","[dell latitude 5520]","Przyjęcie","[Francuska]","","i5","1135G7","","8","256","1920 x 1080","","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z65tf","6L3YCS3","[dell latitude 5531]","Przyjęcie","[Francuska]","","i5","12600H","NVIDIA GEFORCE MX550","8","256","1920 x 1080","","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z6ekq","1vjy0b3","[dell latitude 5520]","Przyjęcie","[Francuska]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z6gpp","2tjy0b3","[dell latitude 5520]","Przyjęcie","[Francuska]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe poświatki]","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z6mxa","8jky0b3","[dell latitude 5520]","Przyjęcie","[Francuska]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c6z71ex","j8t7ml3","[dell latitude 5520]","Serwis","","","","","","","","","[Problem]","","","","[2025.11.27 - HOLANDIA II czesc]",""
