"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86c643wn6","5CG95052WJ","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c643wx2","5CG95052SF","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c643x6z","5CG95052T3","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c643xje","5CG95052ZB","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[]","","","","[2025.10.18 - ALMERE]",""
"86c643xw0","5CG95052SZ","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c643y31","5CG95052XG","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c643z59","5CG95052Z0","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c643z9r","5CG95052Y8","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c643zhr","5CG95052T1","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c643zr1","5CG95052W2","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[]","","","","[2025.10.18 - ALMERE]",""
"86c643zyb","5CG95052YK","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64408e","5CG95052XR","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6440y0","5CG95052VQ","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[]","","","","[2025.10.18 - ALMERE]",""
"86c64415j","5CG95052WT","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6441tu","5CG95052SP","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64422e","5CG95052XS","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6448b5","5CG95052X5","[hp elitebook 745 g6]","Przyjęcie","[]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6448kz","5CG95052YG","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6448x9","5CG95052YD","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64493u","5CG95052V1","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6449ay","5CG95052W4","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[]","","","","[2025.10.18 - ALMERE]",""
"86c6449jv","5CG95052YP","[hp elitebook 745 g6]","Serwis","","","","","","","","","","[Nie włącza się]","","","[2025.10.18 - ALMERE]",""
"86c644b8e","5CG95052Y2","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[]","","","","[2025.10.18 - ALMERE]",""
"86c644bhx","5CG95052X4","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644bx0","5CG95052XF","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644c40","5CG95052Z2","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644cdx","5CG95052SV","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[]","","","","[2025.10.18 - ALMERE]",""
"86c644crf","5CG95052WP","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644d24","5CG95052SR","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644dan","5CG95052YW","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[]","","","","[2025.10.18 - ALMERE]",""
"86c644kwv","5Y7T8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644nfy","6wlq8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Bez wad]","","","","[2025.10.18 - ALMERE]",""
"86c644pca","57ws8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c644pvw","8p7t8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644q2q","hw7t8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644qtd","8cws8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644r4y","j0sr8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c644rc3","j7ws8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644rnh","c7sr8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644rv7","270x8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644v1k","jlps8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644vpc","jsmw8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644vw1","23sr8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c644w6f","2m7t8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64mzzz","7tjy0b3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c64n15r","47bs8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n1c6","2dr8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c64n1gx","20cv8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n1rp","gmzt8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c64n2ae","4zst8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c64n2my","212t8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c64n2tf","5jws8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n39b","j54l4m3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n3jf","1gft8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n4gm","dm4s8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n4nh","dkdr8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n4y6","c80x8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n6np","2ywv8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n6t0","d5bs8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c64n6zf","5bws8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n7dx","4q4s8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n7ww","f0tt8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n8uf","JZLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c64n8y4","4KLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c6559by","96FQ8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6559dk","HV6R8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c6559f3","83BS8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6559hd","4X1T8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6559jm","9L4S8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6559kw","G1JS8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c6559mm","D3SR8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6559pr","6z6r8d3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c6559re","4C0X8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6559rz","5Y1T8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6559th","JZRR8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c6559xz","JKPS8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c655a0c","DVLQ8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655a1a","BCFT8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[]","","","","[2025.10.18 - ALMERE]",""
"86c655a42","7DLR8D3","[dell latitude 5420]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655ay5","7JCWBL3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655ayy","HGJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655azv","4GJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655b7f","7JLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655b9z","JFJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655bad","70MY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655bct","6HJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655bdx","5LKY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655bep","CHLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655bfy","5VJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655bgv","DJLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655bhg","G0MY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655bj1","51MY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655bkd","4LLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655c4v","CHJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655c73","1KLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655c8c","4JLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655c8y","7GJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655c9d","6LKY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655cbx","BSJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655ccy","4HJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655cey","3KLY03B","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655cnn","CKKY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655ctp","8YLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655cuz","3CJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655cwv","BKLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655d5e","61MY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655d67","80MY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655d7g","JBJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655d8z","CBJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655dcg","GCJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655dez","H0MY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655evt","GLKY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655ey1","6SJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655fbw","3BJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655fe8","50MY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655fn9","5CG9334YL2","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[2025.10.18 - ALMERE]",""
"86c655hj6","5JKY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655hzc","FZLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655j1j","8KLY0B31","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655j2j","9DJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655j3p","2BJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655j5q","FFJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655kza","2CJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655mfr","4TJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655mhf","HTJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655mk0","C9JY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655n4e","BTJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655nkj","6KKY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655nnh","20MY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655nrk","CGJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655p9k","H6CWBL3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655pc1","7JKY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655pdd","30MY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655pe9","8FJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655pxe","DVJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655q05","1KKY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
"86c655q7y","1FJY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","","","","","[2025.10.18 - ALMERE]",""
"86c655qkt","9JLY0B3","[dell latitude 5520]","Przyjęcie","[QWERTY PL]","","i5","1135G7","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.10.18 - ALMERE]",""
